fromNode	toNode	weight	direction	fromAltName	toAltName
A0M8Q6	Q14554	0.378266098079587	undirected	NA	NA
A0M8Q6	Q14847	0.487382384694596	undirected	NA	NA
A0M8Q6	Q15084	0.0298092347706617	undirected	NA	NA
A0M8Q6	Q15113	0.122754132375007	undirected	NA	NA
A0M8Q6	Q15286	0.48308572579913	undirected	NA	NA
A0M8Q6	Q15365	0.349149761289524	undirected	NA	NA
A0M8Q6	Q3ZCW2	0.0246912400996058	undirected	NA	NA
A0M8Q6	Q5CZC0	0.199664334575112	undirected	NA	NA
A0M8Q6	Q6IBS0	0.0373371012431033	undirected	NA	NA
A0M8Q6	Q70J99	0.441381836429272	undirected	NA	NA
A0M8Q6	Q7LBR1	0.443314630750448	undirected	NA	NA
A0M8Q6	Q86YS3	0.420928994143191	undirected	NA	NA
A0M8Q6	Q8IZP0	0.488814898902669	undirected	NA	NA
A0M8Q6	Q8N392	0.0558110470667419	undirected	NA	NA
A0M8Q6	Q8TF42	0.446333565602788	undirected	NA	NA
A0M8Q6	Q8WUW1	0.357963947831866	undirected	NA	NA
A0M8Q6	Q8WWZ8	0.347607013804903	undirected	NA	NA
A0M8Q6	Q96AX2	0.477093610528605	undirected	NA	NA
A0M8Q6	Q96FN4	0.37841532239661	undirected	NA	NA
A0M8Q6	Q99436	0.440801240387313	undirected	NA	NA
A0M8Q6	Q99439	0.0516594630667691	undirected	NA	NA
A0M8Q6	Q9BS26	0.114721195066664	undirected	NA	NA
A0M8Q6	Q9BSJ8	0.432531668210119	undirected	NA	NA
A0M8Q6	Q9H0U4	0.333472314649654	undirected	NA	NA
A0M8Q6	Q9NR12	0.12185714092826	undirected	NA	NA
A0M8Q6	Q9NTJ5	0.474209167478469	undirected	NA	NA
A0M8Q6	Q9NY65	0.0368008675463238	undirected	NA	NA
A0M8Q6	Q9ULV4	0.110385444390916	undirected	NA	NA
A2NJV5	O14745	0.0974346274571568	undirected	NA	NA
A2NJV5	O14950	0.41151587207645	undirected	NA	NA
A2NJV5	O15427	0.102447959245947	undirected	NA	NA
A2NJV5	O60610	0.0315166073992159	undirected	NA	NA
A2NJV5	O75636	0.0725975128375064	undirected	NA	NA
A2NJV5	O95865	0.0728017827306601	undirected	NA	NA
A2NJV5	P00734	0.074208111042749	undirected	NA	NA
A2NJV5	P00747	0.0286142995518496	undirected	NA	NA
A2NJV5	P00748	0.498122636598303	undirected	NA	NA
A2NJV5	P00918	0.472549420034362	undirected	NA	NA
A2NJV5	P01009	0.0540602008200175	undirected	NA	NA
A2NJV5	P01011	0.113932532017764	undirected	NA	NA
A2NJV5	P01031	0.115049259018409	undirected	NA	NA
A2NJV5	P01700	0.0873291262550162	undirected	NA	NA
A2NJV5	P01861	0.0922597780326494	undirected	NA	NA
A2NJV5	P02671	0.1153407456448	undirected	NA	NA
A2NJV5	P02746	0.070085613126495	undirected	NA	NA
A2NJV5	P02750	0.0668846950335568	undirected	NA	NA
A2NJV5	P02760	0.037592809790337	undirected	NA	NA
A2NJV5	P02766	0.0773032072444274	undirected	NA	NA
A2NJV5	P02774	0.409775581031461	undirected	NA	NA
A2NJV5	P02790	0.0341401955823465	undirected	NA	NA
A2NJV5	P04004	0.0562082092265289	undirected	NA	NA
A2NJV5	P04040	0.112703897250053	undirected	NA	NA
A2NJV5	P04196	0.350090754521699	undirected	NA	NA
A2NJV5	P04792	0.0942147704669782	undirected	NA	NA
A2NJV5	P05452	0.122736353598193	undirected	NA	NA
A2NJV5	P05771	0.0986732769295525	undirected	NA	NA
A2NJV5	P06744	0.0479586612747622	undirected	NA	NA
A2NJV5	P07357	0.106597440243196	undirected	NA	NA
A2NJV5	P07437	0.26649986131149	undirected	NA	NA
A2NJV5	P07996	0.382805296011183	undirected	NA	NA
A2NJV5	P08195	0.107722437622716	undirected	NA	NA
A2NJV5	P08567	0.439203135618826	undirected	NA	NA
A2NJV5	P08603	0.132736414919659	undirected	NA	NA
A2NJV5	P08648	0.102021657730397	undirected	NA	NA
A2NJV5	P08697	0.169921509521332	undirected	NA	NA
A2NJV5	P0CG38	0.109015280852662	undirected	NA	NA
A2NJV5	P0DMN0
P0DMM9	0.13529831096723	undirected	NA	NA
A2NJV5	P0DOX6	0.111668437967771	undirected	NA	NA
A2NJV5	P12259	0.274176457181035	undirected	NA	NA
A2NJV5	P13473	0.1040906041094	undirected	NA	NA
A2NJV5	P13598	0.0804350141117066	undirected	NA	NA
A2NJV5	P13667	0.312703912821211	undirected	NA	NA
A2NJV5	P13671	0.406831053792422	undirected	NA	NA
A2NJV5	P14780	0.0323378112938509	undirected	NA	NA
A2NJV5	P15169	0.0710278267976036	undirected	NA	NA
A2NJV5	P16109	0.103671307084082	undirected	NA	NA
A2NJV5	P16615	0.109750092657028	undirected	NA	NA
A2NJV5	P18054	0.113096202098816	undirected	NA	NA
A2NJV5	P18206	0.117412936958206	undirected	NA	NA
A2NJV5	P20742	0.10282079778144	undirected	NA	NA
A2NJV5	P24534	0.331975956779927	undirected	NA	NA
A2NJV5	P24844	0.315057025013303	undirected	NA	NA
A2NJV5	P25705	0.0823346538973142	undirected	NA	NA
A2NJV5	P26639	0.16946838461907	undirected	NA	NA
A2NJV5	P33993	0.0831109870119853	undirected	NA	NA
A2NJV5	P35556	0.053448148915462	undirected	NA	NA
A2NJV5	P35579	0.393759516016834	undirected	NA	NA
A2NJV5	P36955	0.0481207740833978	undirected	NA	NA
A2NJV5	P37802	0.118496056786757	undirected	NA	NA
A2NJV5	P46109	0.0436419496703433	undirected	NA	NA
A2NJV5	P49407	0.461800825610007	undirected	NA	NA
A2NJV5	P50225	0.0317640606233565	undirected	NA	NA
A2NJV5	P52272	0.0308546757030099	undirected	NA	NA
A2NJV5	P52565	0.157862477479123	undirected	NA	NA
A2NJV5	P60660	0.248280088514704	undirected	NA	NA
A2NJV5	P60709	0.0792644858770312	undirected	NA	NA
A2NJV5	P61006	0.0716425776395057	undirected	NA	NA
A2NJV5	P61020	0.110712216091302	undirected	NA	NA
A2NJV5	P61224	0.247872307816743	undirected	NA	NA
A2NJV5	P61952	0.0987202709633513	undirected	NA	NA
A2NJV5	P61981	0.0973070152882777	undirected	NA	NA
A2NJV5	P62491	0.0624915270587345	undirected	NA	NA
A2NJV5	P63104	0.112657590013604	undirected	NA	NA
A2NJV5	P63218	0.0965795856373882	undirected	NA	NA
A2NJV5	P68104	0.241590630647726	undirected	NA	NA
A2NJV5	P68366	0.411785615090497	undirected	NA	NA
A2NJV5	P78371	0.0325658666768862	undirected	NA	NA
A2NJV5	Q00722	0.112129304972812	undirected	NA	NA
A2NJV5	Q01813	0.108805439673599	undirected	NA	NA
A2NJV5	Q05682	0.107939421468419	undirected	NA	NA
A2NJV5	Q07812	0.100628435691474	undirected	NA	NA
A2NJV5	Q12846	0.0964554894627618	undirected	NA	NA
A2NJV5	Q13884	0.0878425171032612	undirected	NA	NA
A2NJV5	Q14165	0.109170160638141	undirected	NA	NA
A2NJV5	Q14847	0.113591284355994	undirected	NA	NA
A2NJV5	Q15084	0.370375661476524	undirected	NA	NA
A2NJV5	Q15113	0.483679926898196	undirected	NA	NA
A2NJV5	Q15286	0.11058429231519	undirected	NA	NA
A2NJV5	Q15365	0.118739082303501	undirected	NA	NA
A2NJV5	Q3ZCW2	0.483289319505448	undirected	NA	NA
A2NJV5	Q5CZC0	0.424866049958245	undirected	NA	NA
A2NJV5	Q70J99	0.097293210706034	undirected	NA	NA
A2NJV5	Q71U36	0.494081644079313	undirected	NA	NA
A2NJV5	Q7LBR1	0.101205386898392	undirected	NA	NA
A2NJV5	Q86YS3	0.0964870177961592	undirected	NA	NA
A2NJV5	Q8IZP0	0.111794971497937	undirected	NA	NA
A2NJV5	Q8N103	0.492907159196896	undirected	NA	NA
A2NJV5	Q8TF42	0.120469315509945	undirected	NA	NA
A2NJV5	Q8WUW1	0.0832482289671344	undirected	NA	NA
A2NJV5	Q8WWZ8	0.0801443529574326	undirected	NA	NA
A2NJV5	Q96AX2	0.109275470076789	undirected	NA	NA
A2NJV5	Q96FN4	0.0884793806524473	undirected	NA	NA
A2NJV5	Q99436	0.102080309185866	undirected	NA	NA
A2NJV5	Q99439	0.50582244473737	undirected	NA	NA
A2NJV5	Q9BSJ8	0.100466306973252	undirected	NA	NA
A2NJV5	Q9H0U4	0.052695789377634	undirected	NA	NA
A2NJV5	Q9H4B7	0.152465504388521	undirected	NA	NA
A2NJV5	Q9H939	0.444436734700599	undirected	NA	NA
A2NJV5	Q9NR12	0.425689851103467	undirected	NA	NA
A2NJV5	Q9NTJ5	0.105696161991898	undirected	NA	NA
A2NJV5	Q9NY65	0.313889820060734	undirected	NA	NA
A2NJV5	Q9UBW5	0.188658905173124	undirected	NA	NA
A2NJV5	Q9UQ80	0.410577785304004	undirected	NA	NA
O00139	O00429	0.712035102847899	undirected	NA	NA
O00139	O14745	0.0317903482379273	undirected	NA	NA
O00139	O15427	0.0345941049768376	undirected	NA	NA
O00139	O60610	0.0484304137099408	undirected	NA	NA
O00139	O75636	0.121778597862194	undirected	NA	NA
O00139	O95865	0.120741815278676	undirected	NA	NA
O00139	P00738	0.156139629943719	undirected	NA	NA
O00139	P00747	0.208603754057435	undirected	NA	NA
O00139	P01008	0.707486384303659	undirected	NA	NA
O00139	P01009	0.077481440704102	undirected	NA	NA
O00139	P01011	0.0224443851881664	undirected	NA	NA
O00139	P01700	0.0643436074285408	undirected	NA	NA
O00139	P01860	0.0804347249622978	undirected	NA	NA
O00139	P01861	0.04141579709091	undirected	NA	NA
O00139	P02745	0.545668399290057	undirected	NA	NA
O00139	P02746	0.0253884209961408	undirected	NA	NA
O00139	P02760	0.158649506843798	undirected	NA	NA
O00139	P02765	0.525270909385484	undirected	NA	NA
O00139	P02766	0.0824354219699047	undirected	NA	NA
O00139	P02790	0.0420825909665103	undirected	NA	NA
O00139	P04004	0.0222363312591438	undirected	NA	NA
O00139	P04040	0.0382203777017504	undirected	NA	NA
O00139	P04792	0.0679817533800033	undirected	NA	NA
O00139	P05452	0.0501064317644915	undirected	NA	NA
O00139	P05771	0.0485634296136603	undirected	NA	NA
O00139	P06744	0.05651226267689	undirected	NA	NA
O00139	P07477	0.470812712102279	undirected	NA	NA
O00139	P08195	0.0358370067985594	undirected	NA	NA
O00139	P08603	0.0416917510984809	undirected	NA	NA
O00139	P08648	0.035120558109812	undirected	NA	NA
O00139	P0CG38	0.0375072141743616	undirected	NA	NA
O00139	P0DMN0
P0DMM9	0.0203544258859646	undirected	NA	NA
O00139	P0DOX6	0.0376317434074005	undirected	NA	NA
O00139	P0DP04	0.0259540511402395	undirected	NA	NA
O00139	P13473	0.0347530334921027	undirected	NA	NA
O00139	P13598	0.0274210877258418	undirected	NA	NA
O00139	P14780	0.0761954538200246	undirected	NA	NA
O00139	P14868	0.149593361505421	undirected	NA	NA
O00139	P16109	0.0363146861491284	undirected	NA	NA
O00139	P16615	0.0372308349134711	undirected	NA	NA
O00139	P18054	0.0349138492869163	undirected	NA	NA
O00139	P18206	0.0335101824268484	undirected	NA	NA
O00139	P20742	0.0307814281658682	undirected	NA	NA
O00139	P22105	0.645006111230598	undirected	NA	NA
O00139	P25705	0.0281428159957169	undirected	NA	NA
O00139	P30740	0.329296293078103	undirected	NA	NA
O00139	P33993	0.0244289657973134	undirected	NA	NA
O00139	P35556	0.0601027168608679	undirected	NA	NA
O00139	P36955	0.0614070640657933	undirected	NA	NA
O00139	P37802	0.023153013176141	undirected	NA	NA
O00139	P43652	0.566284013221551	undirected	NA	NA
O00139	P46109	0.0879507894338216	undirected	NA	NA
O00139	P49747	0.123506353109195	undirected	NA	NA
O00139	P50225	0.0469527127391858	undirected	NA	NA
O00139	P52272	0.221862593667539	undirected	NA	NA
O00139	P53814	0.692639415925179	undirected	NA	NA
O00139	P60709	0.101233295686748	undirected	NA	NA
O00139	P61006	0.0512097322040913	undirected	NA	NA
O00139	P61020	0.0374896243430921	undirected	NA	NA
O00139	P61952	0.0323931432865883	undirected	NA	NA
O00139	P61981	0.0374550124018384	undirected	NA	NA
O00139	P63104	0.0447847160963216	undirected	NA	NA
O00139	P63218	0.0334037575643553	undirected	NA	NA
O00139	P78417	0.685879645010045	undirected	NA	NA
O00139	Q00722	0.0378359103497261	undirected	NA	NA
O00139	Q01813	0.0370395882098266	undirected	NA	NA
O00139	Q05209	0.707464355181543	undirected	NA	NA
O00139	Q05682	0.035702300432754	undirected	NA	NA
O00139	Q07812	0.0343222072331848	undirected	NA	NA
O00139	Q12846	0.0319769176691438	undirected	NA	NA
O00139	Q13884	0.0395668435031499	undirected	NA	NA
O00139	Q14165	0.0360816332542866	undirected	NA	NA
O00139	Q14554	0.0469107971075842	undirected	NA	NA
O00139	Q14847	0.0298346507787456	undirected	NA	NA
O00139	Q15286	0.0377391214219789	undirected	NA	NA
O00139	Q15365	0.0496666594949449	undirected	NA	NA
O00139	Q6IBS0	0.421813082230169	undirected	NA	NA
O00139	Q70J99	0.033691063717143	undirected	NA	NA
O00139	Q7LBR1	0.0344245177640383	undirected	NA	NA
O00139	Q86YS3	0.0328906242711065	undirected	NA	NA
O00139	Q8IZP0	0.038099809814806	undirected	NA	NA
O00139	Q8N392	0.648587534290529	undirected	NA	NA
O00139	Q8TF42	0.0289785762375132	undirected	NA	NA
O00139	Q8WUW1	0.0285056565416589	undirected	NA	NA
O00139	Q8WWZ8	0.0272840965074184	undirected	NA	NA
O00139	Q96AX2	0.0373328533627068	undirected	NA	NA
O00139	Q96FN4	0.0304856255703698	undirected	NA	NA
O00139	Q99436	0.035098967930669	undirected	NA	NA
O00139	Q9BS26	0.652487740751614	undirected	NA	NA
O00139	Q9BSJ8	0.0347799401342523	undirected	NA	NA
O00139	Q9H0U4	0.0422696530423636	undirected	NA	NA
O00139	Q9NTJ5	0.0347858786718274	undirected	NA	NA
O00139	Q9ULV4	0.640314609040486	undirected	NA	NA
O00429	O14745	0.0706236750038773	undirected	NA	NA
O00429	O15427	0.0738739449305656	undirected	NA	NA
O00429	O60610	0.0797804783514302	undirected	NA	NA
O00429	O75636	0.164105063715154	undirected	NA	NA
O00429	O95865	0.144159978261284	undirected	NA	NA
O00429	P00734	0.0433522087224633	undirected	NA	NA
O00429	P00738	0.168232915518353	undirected	NA	NA
O00429	P00747	0.241963948280991	undirected	NA	NA
O00429	P01008	0.641844179322402	undirected	NA	NA
O00429	P01009	0.121895353738779	undirected	NA	NA
O00429	P01011	0.0559409214027335	undirected	NA	NA
O00429	P01031	0.0411640955205769	undirected	NA	NA
O00429	P01700	0.110908422534128	undirected	NA	NA
O00429	P01860	0.0911500204683831	undirected	NA	NA
O00429	P01861	0.0840319804436281	undirected	NA	NA
O00429	P02671	0.0448879170031723	undirected	NA	NA
O00429	P02745	0.519584076194023	undirected	NA	NA
O00429	P02746	0.0588554338416266	undirected	NA	NA
O00429	P02750	0.0391199519860251	undirected	NA	NA
O00429	P02760	0.197873476774918	undirected	NA	NA
O00429	P02765	0.500290575511309	undirected	NA	NA
O00429	P02766	0.0976890681110947	undirected	NA	NA
O00429	P02790	0.0748440027991587	undirected	NA	NA
O00429	P04004	0.0517201251481649	undirected	NA	NA
O00429	P04040	0.08036663494736	undirected	NA	NA
O00429	P04792	0.0891770473259634	undirected	NA	NA
O00429	P05452	0.0895568682164956	undirected	NA	NA
O00429	P05771	0.0657998401283406	undirected	NA	NA
O00429	P06744	0.0960141575628861	undirected	NA	NA
O00429	P07357	0.0302523932461893	undirected	NA	NA
O00429	P07477	0.487067879625514	undirected	NA	NA
O00429	P08195	0.0774291154843844	undirected	NA	NA
O00429	P08603	0.0635831682378516	undirected	NA	NA
O00429	P08648	0.0724820576527464	undirected	NA	NA
O00429	P08697	0.0398159808584239	undirected	NA	NA
O00429	P0CG38	0.0777905871370382	undirected	NA	NA
O00429	P0DMN0
P0DMM9	0.0517193921933977	undirected	NA	NA
O00429	P0DOX6	0.0794433378386792	undirected	NA	NA
O00429	P0DP04	0.0475466575345938	undirected	NA	NA
O00429	P13473	0.0751148486914395	undirected	NA	NA
O00429	P13598	0.0575418737109238	undirected	NA	NA
O00429	P14780	0.113482801872203	undirected	NA	NA
O00429	P14868	0.180608321609493	undirected	NA	NA
O00429	P15169	0.0428033342057237	undirected	NA	NA
O00429	P16109	0.076425095075273	undirected	NA	NA
O00429	P16615	0.0779890080136526	undirected	NA	NA
O00429	P18054	0.0749115441258099	undirected	NA	NA
O00429	P18206	0.0730662612194084	undirected	NA	NA
O00429	P20742	0.0695702593468389	undirected	NA	NA
O00429	P22105	0.588482270404462	undirected	NA	NA
O00429	P25705	0.0587771206106009	undirected	NA	NA
O00429	P26639	0.0443490629560929	undirected	NA	NA
O00429	P30740	0.344323142217633	undirected	NA	NA
O00429	P33993	0.0584647946636644	undirected	NA	NA
O00429	P35556	0.102145465083946	undirected	NA	NA
O00429	P36955	0.102326879163345	undirected	NA	NA
O00429	P37802	0.0570725936459683	undirected	NA	NA
O00429	P43652	0.531335026768029	undirected	NA	NA
O00429	P46109	0.0894280794661396	undirected	NA	NA
O00429	P49747	0.155118133428659	undirected	NA	NA
O00429	P50225	0.0800384547962533	undirected	NA	NA
O00429	P52272	0.253944341505899	undirected	NA	NA
O00429	P53814	0.699875990919271	undirected	NA	NA
O00429	P60660	0.0204663487381641	undirected	NA	NA
O00429	P60709	0.137123801425873	undirected	NA	NA
O00429	P61006	0.0922026364610987	undirected	NA	NA
O00429	P61020	0.0787112619361744	undirected	NA	NA
O00429	P61952	0.0715215400403111	undirected	NA	NA
O00429	P61981	0.0724049365979202	undirected	NA	NA
O00429	P62491	0.0403706310609999	undirected	NA	NA
O00429	P63104	0.0841926822599378	undirected	NA	NA
O00429	P63218	0.0686827010042944	undirected	NA	NA
O00429	P78417	0.729875223478704	undirected	NA	NA
O00429	Q00722	0.0802629387253583	undirected	NA	NA
O00429	Q01813	0.0773212486009708	undirected	NA	NA
O00429	Q05209	0.677528830810969	undirected	NA	NA
O00429	Q05682	0.0774125944435853	undirected	NA	NA
O00429	Q07812	0.0723069023958017	undirected	NA	NA
O00429	Q12846	0.0700284888049421	undirected	NA	NA
O00429	Q13884	0.0815411609906649	undirected	NA	NA
O00429	Q14165	0.0779937879556445	undirected	NA	NA
O00429	Q14554	0.0636858491915033	undirected	NA	NA
O00429	Q14847	0.068095658892225	undirected	NA	NA
O00429	Q15286	0.0787233446225513	undirected	NA	NA
O00429	Q15365	0.0858884692703914	undirected	NA	NA
O00429	Q6IBS0	0.454549518474816	undirected	NA	NA
O00429	Q70J99	0.0722671041441156	undirected	NA	NA
O00429	Q7LBR1	0.0728120755861459	undirected	NA	NA
O00429	Q86YS3	0.0693678353784322	undirected	NA	NA
O00429	Q8IZP0	0.0799796571449786	undirected	NA	NA
O00429	Q8N392	0.657397450945415	undirected	NA	NA
O00429	Q8TF42	0.0643005104945976	undirected	NA	NA
O00429	Q8WUW1	0.0593335773118484	undirected	NA	NA
O00429	Q8WWZ8	0.0574275716962008	undirected	NA	NA
O00429	Q96AX2	0.0777363182760433	undirected	NA	NA
O00429	Q96FN4	0.0628521626618002	undirected	NA	NA
O00429	Q99436	0.0730028322475622	undirected	NA	NA
O00429	Q9BS26	0.59061357517958	undirected	NA	NA
O00429	Q9BSJ8	0.0714311544447739	undirected	NA	NA
O00429	Q9H0U4	0.0685362547556443	undirected	NA	NA
O00429	Q9NTJ5	0.0746865041862422	undirected	NA	NA
O00429	Q9ULV4	0.572340066587574	undirected	NA	NA
O14745	O14950	0.0364342241694545	undirected	NA	NA
O14745	O15427	0.501507704466476	undirected	NA	NA
O14745	O60610	0.389538151786373	undirected	NA	NA
O14745	O75636	0.464948180739132	undirected	NA	NA
O14745	O95865	0.442327623313074	undirected	NA	NA
O14745	P00734	0.429132749287706	undirected	NA	NA
O14745	P00738	0.0324738021231346	undirected	NA	NA
O14745	P00747	0.425279377989156	undirected	NA	NA
O14745	P00748	0.157259160447531	undirected	NA	NA
O14745	P00918	0.0589200600669797	undirected	NA	NA
O14745	P01008	0.058954168155152	undirected	NA	NA
O14745	P01009	0.438996342584051	undirected	NA	NA
O14745	P01011	0.463661897128961	undirected	NA	NA
O14745	P01031	0.45105994766419	undirected	NA	NA
O14745	P01700	0.472027694827094	undirected	NA	NA
O14745	P01860	0.193966472047575	undirected	NA	NA
O14745	P01861	0.447071641844652	undirected	NA	NA
O14745	P02671	0.446002847629434	undirected	NA	NA
O14745	P02745	0.262125234457658	undirected	NA	NA
O14745	P02746	0.45175478761381	undirected	NA	NA
O14745	P02750	0.431073372253549	undirected	NA	NA
O14745	P02760	0.403351744152155	undirected	NA	NA
O14745	P02765	0.225966381529646	undirected	NA	NA
O14745	P02766	0.416822267911127	undirected	NA	NA
O14745	P02774	0.233863753228683	undirected	NA	NA
O14745	P02790	0.429752256061146	undirected	NA	NA
O14745	P04004	0.418896269996935	undirected	NA	NA
O14745	P04040	0.46079537722284	undirected	NA	NA
O14745	P04196	0.0508278598748219	undirected	NA	NA
O14745	P04792	0.409156627982104	undirected	NA	NA
O14745	P05452	0.472396904818929	undirected	NA	NA
O14745	P05771	0.367337135033171	undirected	NA	NA
O14745	P06744	0.397048027531244	undirected	NA	NA
O14745	P07357	0.429889885698279	undirected	NA	NA
O14745	P07437	0.0940805618118985	undirected	NA	NA
O14745	P07996	0.099814110378641	undirected	NA	NA
O14745	P08195	0.502396110247067	undirected	NA	NA
O14745	P08603	0.441484583450136	undirected	NA	NA
O14745	P08648	0.384636157330709	undirected	NA	NA
O14745	P08697	0.409484112673475	undirected	NA	NA
O14745	P0CG38	0.449493896364439	undirected	NA	NA
O14745	P0DMN0
P0DMM9	0.465297905381049	undirected	NA	NA
O14745	P0DOX6	0.452950979800831	undirected	NA	NA
O14745	P0DP04	0.375453186011971	undirected	NA	NA
O14745	P12259	0.368902632583615	undirected	NA	NA
O14745	P13473	0.506707985911106	undirected	NA	NA
O14745	P13598	0.452309886104245	undirected	NA	NA
O14745	P13667	0.0835056191624303	undirected	NA	NA
O14745	P13671	0.275317844053033	undirected	NA	NA
